197,0,0,0,197,31,255,255,TN
197,32,0,0,197,63,255,255,EG
197,64,0,0,197,111,255,255,ZA
197,112,0,0,197,119,255,255,DZ
197,120,0,0,197,127,255,255,EG
197,128,0,0,197,131,255,255,MA
197,132,0,0,197,135,255,255,EG
197,136,0,0,197,139,255,255,KE
197,140,0,0,197,143,255,255,DZ
197,144,0,0,197,147,255,255,MA
197,148,0,0,197,148,19,255,AO
197,148,20,0,197,148,20,255,DZ
197,148,21,0,197,148,63,255,AO
197,148,64,0,197,148,71,255,ZA
197,148,72,0,197,148,79,255,GM
197,148,80,0,197,148,87,255,NG
197,148,88,0,197,148,95,255,AO
197,148,96,0,197,148,127,255,TG
197,148,128,0,197,148,191,255,MG
197,148,192,0,197,148,223,255,CI
197,148,224,0,197,148,255,255,GH
197,149,0,0,197,149,63,255,MG
197,149,64,0,197,149,127,255,NG
197,149,128,0,197,149,131,255,TD
197,149,132,0,197,149,135,255,NG
197,149,136,0,197,149,139,255,CG
197,149,140,0,197,149,143,255,BI
197,149,144,0,197,149,147,255,ZA
197,149,148,0,197,149,151,255,AO
197,149,152,0,197,149,155,255,MW
197,149,156,0,197,149,159,255,MZ
197,149,160,0,197,149,163,255,ZA
197,149,164,0,197,149,167,255,NG
197,149,168,0,197,149,171,255,GQ
197,149,172,0,197,149,175,255,MU
197,149,176,0,197,149,179,255,TZ
197,149,180,0,197,149,183,255,ZA
197,149,184,0,197,149,187,255,CD
197,149,188,0,197,149,191,255,NG
197,149,192,0,197,149,255,255,GN
197,150,0,0,197,151,255,255,EG
197,152,0,0,197,152,255,255,TZ
197,153,0,0,197,153,255,255,MA
197,154,0,0,197,154,255,255,ET
197,155,0,0,197,155,63,255,ZA
197,155,64,0,197,155,64,3,KE
197,155,64,4,197,155,67,255,ZA
197,155,68,0,197,155,68,255,KE
197,155,69,0,197,155,70,255,ZA
197,155,71,0,197,155,71,255,KE
197,155,72,0,197,155,93,255,ZA
197,155,94,0,197,155,95,255,KE
197,155,96,0,197,155,127,255,ZA
197,155,128,0,197,155,191,255,ML
197,155,192,0,197,155,207,255,LS
197,155,208,0,197,155,223,255,MU
197,155,224,0,197,155,239,255,ZW
197,155,240,0,197,155,247,255,GH
197,155,248,0,197,156,63,255,ZA
197,156,64,0,197,156,127,255,ET
197,156,128,0,197,156,191,255,KE
197,156,192,0,197,156,255,255,NG
197,157,0,0,197,157,63,255,UG
197,157,64,0,197,157,95,255,ZA
197,157,96,0,197,157,127,255,SC
197,157,128,0,197,157,191,255,RW
197,157,192,0,197,157,195,255,BI
197,157,196,0,197,157,199,255,AO
197,157,200,0,197,157,203,255,LS
197,157,204,0,197,157,207,255,ZW
197,157,208,0,197,157,211,255,CD
197,157,212,0,197,157,215,255,RW
197,157,216,0,197,157,219,255,NG
197,157,220,0,197,157,223,255,ZA
197,157,224,0,197,157,227,255,SL
197,157,228,0,197,157,231,255,KE
197,157,232,0,197,157,235,255,SL
197,157,236,0,197,157,239,255,MU
197,157,240,0,197,157,243,255,ZA
197,157,244,0,197,157,247,255,SO
197,157,248,0,197,157,251,255,CD
197,157,252,0,197,157,254,243,CG
197,157,254,244,197,157,254,247,CD
197,157,254,248,197,157,255,255,CG
197,158,0,0,197,158,63,255,MZ
197,158,64,0,197,158,127,255,MG
197,158,128,0,197,158,191,255,ZM
197,158,192,0,197,158,255,255,SC
197,159,0,0,197,159,31,255,CM
197,159,32,0,197,159,63,255,ZA
197,159,64,0,197,159,79,255,NG
197,159,80,0,197,159,95,255,ZA
197,159,96,0,197,159,111,255,KE
197,159,112,0,197,159,127,255,TZ
197,159,128,0,197,159,143,255,GH
197,159,144,0,197,159,159,255,MG
197,159,160,0,197,159,191,255,ST
197,159,192,0,197,159,223,255,CI
197,159,224,0,197,159,255,255,MU
197,160,0,0,197,160,231,255,EG
197,160,232,0,197,160,239,255,EE
197,160,240,0,197,167,255,255,EG
197,168,0,0,197,175,255,255,ZA
197,176,0,0,197,183,255,255,KE
197,184,0,0,197,185,255,255,ZA
197,186,0,0,197,187,255,255,TZ
197,188,0,0,197,188,255,255,NA
197,189,0,0,197,189,127,255,CD
197,189,128,0,197,189,191,255,LS
197,189,192,0,197,189,193,255,ZA
197,189,194,0,197,189,223,255,MU
197,189,224,0,197,189,224,15,ZA
197,189,224,16,197,189,231,255,MU
197,189,232,0,197,189,232,31,ZA
197,189,232,32,197,189,239,255,MU
